30267912,83.955085325,28.212536325,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
30267918,83.955266025,28.207918575,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
30267922,83.956936475,28.20570805,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-09-20"",Emmece:2015-09-05}"
30267927,83.9611384857143,28.2053227857143,"{Eratosthenes:2007-06-12,""Arnaud Saint Léger:2008-06-04"",""Arnaud Saint Léger:2008-06-06"",MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30267930,83.9625725,28.2034041166667,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,gps-newcomer:2009-11-22,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30267933,83.963218775,28.203239925,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
30267936,83.9636831166667,28.2019797666667,"{Eratosthenes:2007-06-12,""Arnaud Saint Léger:2008-06-06"",MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30267940,83.96473712,28.20161822,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30267946,83.96679926,28.19767254,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-09-20"",""Ro Sun:2016-10-23""}"
30267973,83.9638409,28.20167764,"{Eratosthenes:2007-06-12,""Arnaud Saint Léger:2008-06-06"",MichaelCollinson:2009-01-06,""Dima M:2011-09-20"",arasure:2015-08-06}"
30267976,83.9621387666667,28.2012079666667,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-09-20""}"
30267980,83.96213,28.20056,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06}"
30267984,83.960756,28.2010934,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11""}"
30267988,83.96067738,28.20314208,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,gps-newcomer:2009-11-22,""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
30267995,83.9601126,28.2029380333333,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11""}"
30268005,83.9593398714286,28.203465,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,gps-newcomer:2009-11-22,""Dima M:2011-04-11"",""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268010,83.9561022333333,28.2024363833333,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,""Dima M:2011-04-11"",""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268012,83.95618868,28.20340856,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,gps-newcomer:2009-11-22,""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
30268016,83.9543333714286,28.2039812285714,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,gps-newcomer:2009-11-22,""Dima M:2011-04-11"",""Dima M:2011-04-11"",""Dima M:2011-09-20"",arasure:2015-08-06}"
30268019,83.95386072,28.20525178,"{Eratosthenes:2007-06-12,MichaelCollinson:2009-01-06,gps-newcomer:2009-11-22,""Dima M:2011-04-11"",""Dima M:2011-09-20""}"
